SURVYEAR	LFSSTAT	PROV	AGE	SEX	EDUC	TENURE	UNION	HRLYEARN	HOURS
2005	Employed,	ON	45-59	Male	BA or More	19	Yes	11.2	0
2005	Employed,	ON	45-59	Female	BA or More	240	Yes	57.69	0
2005	Employed,	ON	45-59	Female	BA or More	26	No	71.79	52.5
2005	Employed,	ON	45-59	Female	BA or More	240	NA	NA	15
2005	Employed,	ON	45-59	Female	BA or More	240	Yes	35.71	0
2005	Employed,	ON	45-59	Female	BA or More	44	Yes	22.49	33
2005	Employed,	ON	45-59	Female	BA or More	55	No	27.24	0
2005	Employed,	ON	45-59	Female	BA or More	240	No	30.77	2.5
2005	Employed,	ON	45-59	Male	BA or More	132	No	48.08	40
2005	Employed,	ON	45-59	Male	BA or More	27	No	38.46	55
2005	Employed,	ON	45-59	Male	BA or More	38	NA	NA	44
2005	Employed,	ON	45-59	Male	BA or More	78	Yes	19.23	40
2005	Employed,	ON	45-59	Male	BA or More	240	No	35.77	0
2005	Employed,	ON	60+	Female	BA or More	211	Yes	7.5	0
2005	Employed,	ON	60+	Female	BA or More	161	No	14.17	0
2005	Employed,	ON	60+	Female	BA or More	2	No	35.25	41
2005	Employed,	ON	60+	Male	BA or More	25	NA	NA	0
2005	Employed,	QU	15-29	Male	HS Dropout	19	No	12	25
2005	Employed,	QU	15-29	Female	HS Dropout	9	No	15.64	45
2005	Employed,	QU	15-29	Female	HS Dropout	55	No	9	12
2005	Employed,	QU	15-29	Male	HS Dropout	3	No	7.45	40
2005	Employed,	QU	15-29	Female	HS Dropout	7	No	9	12
2005	Unemployed	QU	15-29	Male	HS Dropout	NA	NA	NA	NA
2005	Unemployed	QU	15-29	Male	HS Dropout	NA	NA	NA	NA
2005	Unemployed	QU	15-29	Male	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	15-29	Male	HS Dropout	43	No	10.75	37
2005	Unemployed	QU	15-29	Male	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	15-29	Male	HS Dropout	93	Yes	17.61	45
2005	Employed,	QU	15-29	Male	HS Dropout	28	No	7.35	20
2005	Employed,	QU	15-29	Male	HS Dropout	9	No	8	12
2005	Employed,	QU	15-29	Female	HS Dropout	1	No	7.9	10
2005	Employed,	QU	15-29	Female	HS Dropout	7	No	7.45	15
2005	Employed,	QU	30-44	Female	HS Dropout	85	No	10	7
2005	Employed,	QU	30-44	Female	HS Dropout	20	No	7.5	9
2005	Employed,	QU	30-44	Female	HS Dropout	19	No	8.5	30
2005	Employed,	QU	30-44	Male	HS Dropout	36	No	11	40
2005	Employed,	QU	30-44	Male	HS Dropout	21	NA	NA	40
2005	Employed,	QU	30-44	Male	HS Dropout	240	No	16	50
2005	Employed,	QU	30-44	Male	HS Dropout	17	Yes	17.89	37.5
2005	Employed,	QU	30-44	Male	HS Dropout	240	No	19.96	40
2005	Employed,	QU	30-44	Female	HS Dropout	40	No	12.62	26
2005	Unemployed	QU	30-44	Male	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	30-44	Male	HS Dropout	3	No	8.75	40
2005	Employed,	QU	30-44	Female	HS Dropout	11	No	8	31
2005	Unemployed	QU	30-44	Female	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	30-44	Male	HS Dropout	49	No	18	35
2005	Unemployed	QU	45-59	Female	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	45-59	Female	HS Dropout	240	No	11.5	40
2005	Employed,	QU	45-59	Male	HS Dropout	240	No	34.29	28
2005	Employed,	QU	45-59	Female	HS Dropout	62	NA	NA	20
2005	Employed,	QU	45-59	Female	HS Dropout	149	No	10	40
2005	Employed,	QU	45-59	Male	HS Dropout	211	No	20	35
2005	Employed,	QU	45-59	Female	HS Dropout	66	No	10.5	40
2005	Employed,	QU	45-59	Female	HS Dropout	240	Yes	16.5	40
2005	Employed,	QU	45-59	Female	HS Dropout	63	No	9.38	16
2005	Employed,	QU	45-59	Female	HS Dropout	61	No	10	7
2005	Employed,	QU	45-59	Male	HS Dropout	240	No	18.5	40
2005	Unemployed	QU	45-59	Female	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	45-59	Male	HS Dropout	65	Yes	13.7	40
2005	Unemployed	QU	45-59	Female	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	45-59	Male	HS Dropout	240	Yes	14.44	45
2005	Employed,	QU	45-59	Male	HS Dropout	24	No	12.5	42
2005	Employed,	QU	45-59	Male	HS Dropout	240	NA	NA	56
2005	Employed,	QU	45-59	Male	HS Dropout	240	Yes	15	36.8
2005	Employed,	QU	45-59	Male	HS Dropout	240	Yes	23.08	44
2005	Employed,	QU	45-59	Female	HS Dropout	99	No	9	35
2005	Employed,	QU	60+	Female	HS Dropout	51	NA	NA	12
2005	Unemployed	QU	60+	Male	HS Dropout	NA	NA	NA	NA
2005	Unemployed	QU	60+	Male	HS Dropout	NA	NA	NA	NA
2005	Employed,	QU	15-29	Male	HS Grad	11	Yes	17	36
2005	Employed,	QU	15-29	Male	HS Grad	13	Yes	13.77	36.3
2005	Employed,	QU	15-29	Female	HS Grad	11	NA	NA	20
2005	Unemployed	QU	15-29	Female	HS Grad	NA	NA	NA	NA
2005	Employed,	QU	15-29	Female	HS Grad	1	No	8	40
2005	Employed,	QU	15-29	Male	HS Grad	3	No	6.7	15
2005	Employed,	QU	15-29	Male	HS Grad	123	No	21.49	40
2005	Employed,	QU	15-29	Male	HS Grad	142	No	13.5	44
2005	Employed,	QU	15-29	Female	HS Grad	13	No	7.45	3
2005	Unemployed	QU	30-44	Female	HS Grad	NA	NA	NA	NA
2005	Employed,	QU	30-44	Female	HS Grad	240	No	15.07	25.5
2005	Employed,	QU	30-44	Male	HS Grad	138	Yes	19	40
2005	Employed,	QU	30-44	Male	HS Grad	240	Yes	28	44
2005	Employed,	QU	30-44	Male	HS Grad	200	No	13	55
2005	Employed,	QU	30-44	Male	HS Grad	132	No	21	40
2005	Employed,	QU	30-44	Male	HS Grad	240	Yes	15.89	43.6
2005	Employed,	QU	30-44	Female	HS Grad	240	No	7.5	15
2005	Employed,	QU	30-44	Male	HS Grad	198	Yes	21.21	32
2005	Employed,	QU	30-44	Female	HS Grad	58	Yes	15.24	35
2005	Employed,	QU	30-44	Male	HS Grad	142	No	22.5	41.5
2005	Employed,	QU	45-59	Female	HS Grad	58	No	8.5	23
2005	Employed,	QU	45-59	Male	HS Grad	77	Yes	12.02	45
2005	Employed,	QU	45-59	Male	HS Grad	240	NA	NA	6
2005	Employed,	QU	45-59	Female	HS Grad	5	No	8.5	36
2005	Employed,	QU	45-59	Female	HS Grad	212	NA	NA	15
2005	Employed,	QU	45-59	Female	HS Grad	94	No	10.85	10
2005	Employed,	QU	45-59	Female	HS Grad	45	Yes	11.31	37.2
2005	Employed,	QU	45-59	Female	HS Grad	10	No	8.3	22
2005	Employed,	QU	45-59	Male	HS Grad	240	No	15	44
2005	Unemployed	QU	45-59	Female	HS Grad	NA	NA	NA	NA
2005	Employed,	QU	45-59	Male	HS Grad	82	NA	NA	0
2005	Employed,	QU	45-59	Male	HS Grad	177	Yes	17	36.4
2005	Employed,	QU	45-59	Female	HS Grad	91	Yes	18.75	37.5
2005	Employed,	QU	45-59	Female	HS Grad	25	No	12.02	40
2005	Employed,	QU	45-59	Male	HS Grad	6	No	11.25	40
2005	Employed,	QU	45-59	Male	HS Grad	74	No	30.77	47.5
2005	Employed,	QU	45-59	Male	HS Grad	240	Yes	20	30
2005	Employed,	QU	45-59	Female	HS Grad	20	No	9.87	40
2005	Employed,	QU	45-59	Male	HS Grad	39	No	10	24.5
2005	Employed,	QU	45-59	Female	HS Grad	143	Yes	20	32
2005	Employed,	QU	45-59	Female	HS Grad	83	NA	NA	28
2005	Employed,	QU	45-59	Male	HS Grad	2	No	10.71	28
2005	Employed,	QU	45-59	Male	HS Grad	103	Yes	17	36
2005	Employed,	QU	45-59	Female	HS Grad	93	No	7.45	24
2005	Employed,	QU	45-59	Female	HS Grad	240	Yes	17.58	40
2005	Employed,	QU	45-59	Male	HS Grad	240	Yes	16.45	37.8
2005	Employed,	QU	60+	Male	HS Grad	21	No	11	28
2005	Employed,	QU	60+	Female	HS Grad	240	Yes	26.44	48
2005	Employed,	QU	15-29	Male	Some PS	2	No	8.5	30
2005	Employed,	QU	15-29	Female	Some PS	55	No	14.5	45
2005	Employed,	QU	15-29	Male	Some PS	43	Yes	25	59
2005	Employed,	QU	15-29	Male	Some PS	8	Yes	27.91	40
2005	Employed,	QU	15-29	Male	Some PS	31	Yes	12.99	48
2005	Employed,	QU	15-29	Female	Some PS	36	No	15	38
2005	Employed,	QU	15-29	Female	Some PS	7	Yes	17.11	23
2005	Employed,	QU	15-29	Male	Some PS	97	No	10	40
2005	Employed,	QU	15-29	Male	Some PS	63	No	18.5	35
2005	Employed,	QU	15-29	Female	Some PS	81	Yes	16	0
2005	Employed,	QU	15-29	Female	Some PS	3	No	7.45	61
2005	Employed,	QU	15-29	Female	Some PS	38	No	13	38
2005	Employed,	QU	15-29	Female	Some PS	11	No	7.2	12
2005	Employed,	QU	15-29	Male	Some PS	7	No	12	47
2005	Employed,	QU	15-29	Male	Some PS	58	Yes	11	8
2005	Employed,	QU	15-29	Female	Some PS	5	Yes	13	40
2005	Employed,	QU	15-29	Male	Some PS	18	No	4.55	40
2005	Employed,	QU	15-29	Male	Some PS	4	No	10.25	17
2005	Employed,	QU	15-29	Male	Some PS	7	No	7.55	15
2005	Employed,	QU	15-29	Female	Some PS	9	No	7.45	26
2005	Employed,	QU	15-29	Male	Some PS	46	No	8	25
2005	Employed,	QU	15-29	Male	Some PS	43	No	7.45	18
2005	Employed,	QU	15-29	Female	Some PS	56	No	14	7
2005	Employed,	QU	15-29	Male	Some PS	28	Yes	18.28	40
2005	Employed,	QU	15-29	Female	Some PS	22	No	12	22
2005	Employed,	QU	15-29	Female	Some PS	71	Yes	19.4	15
2005	Employed,	QU	15-29	Male	Some PS	3	No	8.5	35
2005	Employed,	QU	15-29	Male	Some PS	31	No	7.45	7.5
2005	Employed,	QU	15-29	Male	Some PS	2	No	21.5	44
2005	Employed,	QU	15-29	Female	Some PS	9	No	12	32
2005	Employed,	QU	15-29	Female	Some PS	37	No	16.5	36
2005	Employed,	QU	15-29	Female	Some PS	2	No	13.45	12
2005	Employed,	QU	15-29	Female	Some PS	2	No	9	37.5
2005	Employed,	QU	15-29	Male	Some PS	87	No	4.81	42
2005	Employed,	QU	30-44	Male	Some PS	12	Yes	10	40
2005	Employed,	QU	30-44	Female	Some PS	90	Yes	33.08	35
2005	Employed,	QU	30-44	Female	Some PS	240	Yes	20	32.5
2005	Employed,	QU	30-44	Male	Some PS	4	No	7.75	52.5
2005	Employed,	QU	30-44	Male	Some PS	71	Yes	14	55
2005	Employed,	QU	30-44	Female	Some PS	96	Yes	28	32.5
2005	Employed,	QU	30-44	Female	Some PS	48	NA	NA	10
2005	Employed,	QU	30-44	Male	Some PS	64	No	11.54	80
2005	Employed,	QU	30-44	Female	Some PS	99	No	13	37
2005	Employed,	QU	30-44	Male	Some PS	124	Yes	26.5	38
2005	Employed,	QU	30-44	Female	Some PS	85	No	16.41	0
2005	Employed,	QU	30-44	Male	Some PS	240	Yes	17	45
2005	Employed,	QU	30-44	Female	Some PS	155	Yes	26	0
2005	Employed,	QU	30-44	Male	Some PS	240	Yes	28	40
2005	Employed,	QU	30-44	Female	Some PS	12	Yes	19.5	8
2005	Employed,	QU	30-44	Male	Some PS	89	No	10	32
2005	Employed,	QU	30-44	Female	Some PS	240	Yes	24	38.8
2005	Employed,	QU	30-44	Female	Some PS	82	No	14.88	36.5
2005	Employed,	QU	30-44	Male	Some PS	14	No	17	40
2005	Employed,	QU	30-44	Female	Some PS	8	No	16	25
2005	Employed,	QU	30-44	Male	Some PS	11	No	15	15
2005	Employed,	QU	30-44	Female	Some PS	152	Yes	25	33.5
2005	Employed,	QU	30-44	Male	Some PS	79	Yes	27.5	56
2005	Employed,	QU	30-44	Female	Some PS	30	No	18	39.5
2005	Employed,	QU	30-44	Female	Some PS	41	Yes	15.29	0
2005	Employed,	QU	30-44	Male	Some PS	88	Yes	18.27	0
2005	Employed,	QU	30-44	Female	Some PS	69	No	16.83	45
2005	Employed,	QU	30-44	Female	Some PS	203	No	15.78	40
2005	Employed,	QU	30-44	Female	Some PS	35	No	8	0
2005	Employed,	QU	30-44	Male	Some PS	11	Yes	13.89	0
2005	Employed,	QU	30-44	Female	Some PS	67	NA	NA	0
2005	Employed,	QU	30-44	Male	Some PS	153	NA	NA	55
2005	Employed,	QU	30-44	Female	Some PS	193	Yes	24	37.5
2005	Employed,	QU	30-44	Female	Some PS	185	NA	NA	70
2005	Employed,	QU	30-44	Male	Some PS	30	No	22.5	25
2005	Employed,	QU	30-44	Male	Some PS	3	No	13	40
2005	Unemployed	QU	30-44	Male	Some PS	NA	NA	NA	NA
2005	Employed,	QU	30-44	Male	Some PS	6	No	12	0
2005	Employed,	QU	30-44	Female	Some PS	19	No	13	40
2005	Employed,	QU	30-44	Female	Some PS	240	NA	NA	28
2005	Employed,	QU	30-44	Female	Some PS	19	NA	NA	10
2005	Employed,	QU	30-44	Female	Some PS	3	No	20.06	21
2005	Employed,	QU	30-44	Female	Some PS	31	Yes	8.25	38
2005	Employed,	QU	30-44	Male	Some PS	106	Yes	29.5	36
2005	Employed,	QU	30-44	Female	Some PS	35	Yes	14.82	11
2005	Employed,	QU	30-44	Male	Some PS	135	No	10	55
2005	Employed,	QU	30-44	Female	Some PS	32	Yes	23	0
2005	Employed,	QU	30-44	Female	Some PS	8	Yes	18	34
2005	Employed,	QU	30-44	Female	Some PS	4	No	17.31	40
2005	Employed,	QU	30-44	Male	Some PS	237	Yes	38.89	40
2005	Employed,	QU	30-44	Female	Some PS	240	Yes	18	14.5
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	29.5	40
2005	Employed,	QU	45-59	Female	Some PS	240	No	8.5	16
2005	Employed,	QU	45-59	Male	Some PS	135	No	22.5	41.5
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	31.47	0
2005	Employed,	QU	45-59	Male	Some PS	212	No	10.5	40
2005	Employed,	QU	45-59	Female	Some PS	240	No	18.3	37.5
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	16.77	35
2005	Employed,	QU	45-59	Female	Some PS	240	No	26.37	35
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	25.13	37
2005	Employed,	QU	45-59	Male	Some PS	158	No	23.7	45
2005	Employed,	QU	45-59	Male	Some PS	225	No	43.27	44
2005	Employed,	QU	45-59	Female	Some PS	240	No	17	33.5
2005	Employed,	QU	45-59	Female	Some PS	61	Yes	14.5	37.5
2005	Employed,	QU	45-59	Female	Some PS	47	No	58.97	40
2005	Employed,	QU	45-59	Male	Some PS	76	No	17.05	40
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	14.85	40
2005	Unemployed	QU	45-59	Male	Some PS	NA	NA	NA	NA
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	34	35
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	27	14.5
2005	Employed,	QU	45-59	Female	Some PS	34	NA	NA	50
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	16	42
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	20	0
2005	Employed,	QU	45-59	Female	Some PS	157	No	20.51	37.5
2005	Employed,	QU	45-59	Female	Some PS	135	No	14.5	40
2005	Unemployed	QU	45-59	Female	Some PS	NA	NA	NA	NA
2005	Employed,	QU	45-59	Female	Some PS	119	NA	NA	50
2005	Employed,	QU	45-59	Female	Some PS	62	NA	NA	60
2005	Unemployed	QU	45-59	Male	Some PS	NA	NA	NA	NA
2005	Employed,	QU	45-59	Male	Some PS	41	No	25.99	26
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	25	40
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	24.73	31
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	31	40
2005	Employed,	QU	45-59	Female	Some PS	199	Yes	25.64	28
2005	Employed,	QU	45-59	Female	Some PS	240	Yes	16.11	37.5
2005	Employed,	QU	45-59	Male	Some PS	239	No	12.5	40
2005	Employed,	QU	45-59	Female	Some PS	25	No	15	37
2005	Employed,	QU	45-59	Male	Some PS	12	Yes	24	26.5
2005	Employed,	QU	45-59	Female	Some PS	35	No	15	40
2005	Employed,	QU	45-59	Male	Some PS	240	Yes	22	40
2005	Employed,	QU	60+	Male	Some PS	87	No	10.12	0
2005	Employed,	QU	60+	Female	Some PS	27	No	20.12	32.5
2005	Employed,	QU	60+	Male	Some PS	51	Yes	10	25
2005	Employed,	QU	60+	Male	Some PS	240	Yes	13.9	31
2005	Employed,	QU	15-29	Male	BA or More	6	No	9.71	35
2005	Employed,	QU	15-29	Female	BA or More	25	NA	NA	35
2005	Employed,	QU	15-29	Female	BA or More	9	No	24.36	60
2005	Unemployed	QU	30-44	Male	BA or More	NA	NA	NA	NA
2005	Employed,	QU	30-44	Female	BA or More	25	No	24.04	0
2005	Employed,	QU	30-44	Female	BA or More	17	No	15.38	40
2005	Employed,	QU	30-44	Female	BA or More	108	Yes	20.19	0
2005	Employed,	QU	30-44	Female	BA or More	104	Yes	34.6	38
2005	Employed,	QU	30-44	Male	BA or More	186	No	25.64	62
2005	Employed,	QU	30-44	Male	BA or More	240	NA	NA	40
2005	Employed,	QU	30-44	Male	BA or More	4	No	24.73	35
2005	Employed,	QU	30-44	Female	BA or More	27	No	12.31	43.5
2005	Employed,	QU	30-44	Male	BA or More	60	NA	NA	76
2005	Employed,	QU	30-44	Female	BA or More	74	No	24.73	50
2005	Employed,	QU	30-44	Female	BA or More	203	No	24.5	45
2005	Employed,	QU	30-44	Female	BA or More	5	No	9	40
2005	Employed,	QU	30-44	Male	BA or More	70	Yes	20	36
2005	Employed,	QU	30-44	Female	BA or More	151	Yes	19.23	0
2005	Unemployed	QU	30-44	Female	BA or More	NA	NA	NA	NA
2005	Employed,	QU	30-44	Male	BA or More	54	No	25.64	40
2005	Employed,	QU	30-44	Male	BA or More	55	No	35.71	35
2005	Employed,	QU	30-44	Female	BA or More	224	No	28.21	47.5
2005	Employed,	QU	30-44	Male	BA or More	115	Yes	45	37
2005	Unemployed	QU	30-44	Female	BA or More	NA	NA	NA	NA
2005	Employed,	QU	30-44	Female	BA or More	223	No	20	30
2005	Employed,	QU	30-44	Female	BA or More	1	No	15	40.3
2005	Unemployed	QU	30-44	Male	BA or More	NA	NA	NA	NA
2005	Employed,	QU	30-44	Male	BA or More	99	No	15	40
2005	Employed,	QU	45-59	Male	BA or More	240	Yes	28	35
2005	Employed,	QU	45-59	Male	BA or More	5	No	45.33	29.5
2005	Employed,	QU	45-59	Male	BA or More	18	No	20.38	50
2005	Employed,	QU	45-59	Male	BA or More	240	No	16.46	42
2005	Employed,	QU	45-59	Female	BA or More	163	Yes	24.73	35
2005	Employed,	QU	45-59	Male	BA or More	240	No	36.06	40
2005	Employed,	QU	45-59	Female	BA or More	240	Yes	34	34
2005	Employed,	QU	45-59	Female	BA or More	46	No	12.5	23
2005	Employed,	QU	45-59	Male	BA or More	240	NA	NA	60
2005	Employed,	QU	45-59	Female	BA or More	115	Yes	38.46	35
2005	Employed,	QU	45-59	Male	BA or More	240	NA	NA	55
2005	Employed,	QU	45-59	Male	BA or More	240	NA	NA	50
2005	Employed,	QU	45-59	Female	BA or More	65	No	9	40
2005	Employed,	QU	45-59	Male	BA or More	20	No	35.71	35
2005	Employed,	QU	45-59	Male	BA or More	231	NA	NA	99
2005	Employed,	QU	60+	Male	BA or More	183	No	51.28	39.5
2005	Employed,	QU	60+	Male	BA or More	240	NA	NA	60
2006	Employed,	AL	15-29	Male	HS Dropout	3	No	16	50
2006	Employed,	AL	15-29	Male	HS Dropout	34	No	28.4	64
2006	Employed,	AL	15-29	Female	HS Dropout	4	No	7.25	8
2006	Employed,	AL	15-29	Female	HS Dropout	13	No	11	40
2006	Employed,	AL	15-29	Male	HS Dropout	14	NA	NA	59
2006	Employed,	AL	15-29	Male	HS Dropout	23	No	12	18
2006	Employed,	AL	15-29	Male	HS Dropout	24	No	16.2	40
2006	Employed,	AL	15-29	Female	HS Dropout	22	No	10.5	10
2006	Employed,	AL	15-29	Female	HS Dropout	3	No	12	35
2006	Employed,	AL	30-44	Male	HS Dropout	105	No	13	40
2006	Employed,	AL	30-44	Male	HS Dropout	9	No	21.4	70
2006	Employed,	AL	30-44	Male	HS Dropout	20	NA	NA	40
2006	Employed,	AL	30-44	Female	HS Dropout	21	No	7.5	13
2006	Employed,	AL	30-44	Male	HS Dropout	14	Yes	20	0
2006	Employed,	AL	45-59	Male	HS Dropout	240	Yes	35	40
2006	Employed,	AL	45-59	Male	HS Dropout	195	NA	NA	84
2006	Employed,	AL	45-59	Male	HS Dropout	34	No	22.4	48
2006	Employed,	AL	45-59	Male	HS Dropout	240	No	17	40
2006	Employed,	AL	45-59	Female	HS Dropout	217	No	14.75	40
2006	Employed,	AL	45-59	Male	HS Dropout	240	NA	NA	50
2006	Unemployed	AL	45-59	Male	HS Dropout	NA	NA	NA	NA
2006	Employed,	AL	45-59	Male	HS Dropout	171	NA	NA	35
2006	Employed,	AL	45-59	Male	HS Dropout	121	NA	NA	15
2006	Employed,	AL	45-59	Male	HS Dropout	37	NA	NA	25
2006	Employed,	AL	60+	Male	HS Dropout	17	No	8	40
2006	Employed,	AL	60+	Female	HS Dropout	240	NA	NA	20
2006	Employed,	AL	15-29	Female	HS Grad	8	No	10	46
2006	Employed,	AL	15-29	Male	HS Grad	62	No	20	47
2006	Employed,	AL	15-29	Male	HS Grad	15	NA	NA	22.5
2006	Employed,	AL	15-29	Male	HS Grad	5	Yes	22	70
2006	Employed,	AL	15-29	Female	HS Grad	4	No	7.6	40
2006	Employed,	AL	15-29	Male	HS Grad	4	Yes	19.75	50
2006	Employed,	AL	15-29	Female	HS Grad	16	No	12	41
2006	Employed,	AL	15-29	Female	HS Grad	10	No	12	40
2006	Employed,	AL	15-29	Male	HS Grad	6	No	15.5	40
2006	Employed,	AL	15-29	Female	HS Grad	27	Yes	38.46	40
2006	Employed,	AL	15-29	Female	HS Grad	9	No	8.25	42
2006	Employed,	AL	15-29	Male	HS Grad	6	No	13	44
2006	Employed,	AL	30-44	Male	HS Grad	2	Yes	21.3	40
2006	Employed,	AL	30-44	Male	HS Grad	6	Yes	15	40
2006	Employed,	AL	30-44	Male	HS Grad	140	No	17	40
2006	Employed,	AL	30-44	Male	HS Grad	21	No	10.38	80
2006	Employed,	AL	30-44	Female	HS Grad	178	No	19.78	35
2006	Employed,	AL	30-44	Female	HS Grad	106	NA	NA	10
2006	Employed,	AL	30-44	Male	HS Grad	6	No	27.24	42
2006	Employed,	AL	30-44	Female	HS Grad	47	No	14	0
2006	Employed,	AL	30-44	Male	HS Grad	192	Yes	25	40
2006	Employed,	AL	30-44	Male	HS Grad	27	No	8	40
2006	Employed,	AL	30-44	Male	HS Grad	8	NA	NA	50
2006	Employed,	AL	30-44	Female	HS Grad	5	No	7	28.5
2006	Employed,	AL	30-44	Female	HS Grad	214	No	13	48
2006	Employed,	AL	45-59	Male	HS Grad	240	NA	NA	25
2006	Employed,	AL	45-59	Male	HS Grad	240	NA	NA	60
2006	Employed,	AL	45-59	Female	HS Grad	67	No	13	48
2006	Employed,	AL	45-59	Female	HS Grad	43	No	26.44	55
2006	Employed,	AL	45-59	Female	HS Grad	25	Yes	12	33
2006	Employed,	AL	45-59	Male	HS Grad	73	No	27	48
2006	Employed,	AL	45-59	Female	HS Grad	114	No	21.06	40
2006	Employed,	AL	45-59	Female	HS Grad	45	No	4.89	10
2006	Employed,	AL	45-59	Female	HS Grad	55	Yes	17.5	40
2006	Employed,	AL	45-59	Male	HS Grad	240	No	20.67	40
2006	Employed,	AL	45-59	Female	HS Grad	165	Yes	18.3	38
2006	Employed,	AL	45-59	Male	HS Grad	70	Yes	24	0
2006	Employed,	AL	45-59	Female	HS Grad	122	NA	NA	30
2006	Employed,	AL	45-59	Female	HS Grad	75	No	22	40
2006	Employed,	AL	45-59	Male	HS Grad	217	Yes	23.85	36.3
2006	Employed,	AL	45-59	Male	HS Grad	69	No	12	40
2006	Employed,	AL	45-59	Female	HS Grad	127	NA	NA	45
2006	Employed,	AL	45-59	Female	HS Grad	240	No	26.71	46
2006	Employed,	AL	45-59	Female	HS Grad	5	No	15.63	49
2006	Employed,	AL	45-59	Female	HS Grad	240	No	38.12	41.3
2006	Unemployed	AL	45-59	Female	HS Grad	NA	NA	NA	NA
2006	Employed,	AL	45-59	Female	HS Grad	240	No	26.92	0
2006	Employed,	AL	45-59	Female	HS Grad	38	No	17	40
2006	Employed,	AL	60+	Male	HS Grad	195	NA	NA	55
2006	Employed,	AL	60+	Male	HS Grad	240	NA	NA	0
2006	Employed,	AL	60+	Male	HS Grad	131	No	14	12
2006	Employed,	AL	15-29	Male	Some PS	1	No	25.48	40
2006	Employed,	AL	15-29	Male	Some PS	48	Yes	26.67	35
2006	Employed,	AL	15-29	Female	Some PS	15	No	13.85	37.5
2006	Employed,	AL	15-29	Female	Some PS	20	No	7.5	6
2006	Employed,	AL	15-29	Female	Some PS	5	No	7.5	20
2006	Employed,	AL	15-29	Male	Some PS	5	Yes	10.55	40
2006	Employed,	AL	15-29	Female	Some PS	1	No	10	30
2006	Employed,	AL	15-29	Female	Some PS	19	No	11	42
2006	Employed,	AL	15-29	Female	Some PS	57	No	11	40
2006	Employed,	AL	15-29	Male	Some PS	47	No	12	44
2006	Employed,	AL	15-29	Male	Some PS	5	No	20.98	55
2006	Unemployed	AL	15-29	Male	Some PS	NA	NA	NA	NA
2006	Employed,	AL	30-44	Female	Some PS	16	No	11	0
2006	Employed,	AL	30-44	Female	Some PS	4	No	9.5	15
2006	Employed,	AL	30-44	Male	Some PS	27	No	16	99
2006	Employed,	AL	30-44	Male	Some PS	45	Yes	20	40
2006	Employed,	AL	30-44	Female	Some PS	15	No	10	21
2006	Employed,	AL	30-44	Male	Some PS	133	No	23.5	50
2006	Employed,	AL	30-44	Female	Some PS	97	Yes	27	37
2006	Employed,	AL	30-44	Female	Some PS	150	No	35	35
2006	Employed,	AL	30-44	Female	Some PS	240	No	17.95	37.5
2006	Unemployed	AL	30-44	Female	Some PS	NA	NA	NA	NA
2006	Employed,	AL	30-44	Female	Some PS	7	No	8.11	40
2006	Employed,	AL	30-44	Female	Some PS	11	No	22.5	40
2006	Employed,	AL	30-44	Male	Some PS	168	No	26	45
2006	Employed,	AL	30-44	Male	Some PS	44	No	28.85	40
2006	Employed,	AL	30-44	Female	Some PS	108	Yes	19.46	35
2006	Employed,	AL	30-44	Female	Some PS	3	No	23.33	60
2006	Employed,	AL	30-44	Male	Some PS	17	No	24.62	84
2006	Employed,	AL	30-44	Male	Some PS	7	NA	NA	42
2006	Employed,	AL	45-59	Female	Some PS	231	Yes	34.95	30
2006	Employed,	AL	45-59	Male	Some PS	142	NA	NA	70
2006	Employed,	AL	45-59	Female	Some PS	22	No	9.23	50
2006	Employed,	AL	45-59	Male	Some PS	189	No	35	64
2006	Employed,	AL	45-59	Male	Some PS	75	No	29	20
2006	Employed,	AL	45-59	Female	Some PS	127	No	40	23
2006	Employed,	AL	45-59	Female	Some PS	116	No	23.32	40
2006	Employed,	AL	45-59	Female	Some PS	54	No	11.54	14
2006	Employed,	AL	45-59	Male	Some PS	1	No	30	60
2006	Employed,	AL	45-59	Female	Some PS	26	No	21.25	40
2006	Employed,	AL	45-59	Male	Some PS	180	No	15.73	44
2006	Employed,	AL	45-59	Female	Some PS	240	Yes	36	15.5
2006	Employed,	AL	45-59	Male	Some PS	166	NA	NA	40
2006	Employed,	AL	45-59	Male	Some PS	99	No	25.96	44
